sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024,resnet_pca_025,resnet_pca_026,resnet_pca_027,resnet_pca_028,resnet_pca_029,resnet_pca_030,resnet_pca_031,resnet_pca_032,resnet_pca_033,resnet_pca_034,resnet_pca_035,resnet_pca_036,resnet_pca_037,resnet_pca_038,resnet_pca_039,resnet_pca_040,resnet_pca_041,resnet_pca_042,resnet_pca_043,resnet_pca_044,resnet_pca_045,resnet_pca_046,resnet_pca_047,resnet_pca_048,resnet_pca_049,resnet_pca_050,resnet_pca_051,resnet_pca_052,resnet_pca_053,resnet_pca_054,resnet_pca_055,resnet_pca_056,resnet_pca_057,resnet_pca_058,resnet_pca_059,resnet_pca_060,resnet_pca_061,resnet_pca_062,resnet_pca_063,resnet_pca_064,resnet_pca_065,resnet_pca_066,resnet_pca_067,resnet_pca_068,resnet_pca_069,resnet_pca_070,resnet_pca_071,resnet_pca_072,resnet_pca_073,resnet_pca_074
SUPIR:ava_images___857447,SUPIR,ava_images___857447.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/ava_images___857447.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___857447.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___857447.png,train,-2.3168726,-3.7965772,-2.3783526,2.5417204,2.0898938,6.294162,-1.0019025,-4.396421,-4.0010242,0.9635597,-0.6199484,-1.9115779,0.088665664,0.6577478,-0.6476809,-2.7569246,-1.2652426,-0.46193632,4.3808217,-3.3420606,-0.39025456,0.30914092,-1.4409115,0.062470622,-0.54711616,-0.87652254,0.22566399,-0.46103668,-0.010744154,-0.027106673,-0.20855992,-0.110395014,-0.27078608,-0.33582515,0.15486906,-0.33500418,0.27600393,-0.453983,0.6112647,-0.19608693,0.20519787,0.0021109134,-0.17394418,0.3326862,0.6469925,0.1684151,-0.42343658,-0.5665597,1.2850354,-0.2381643,0.71158814,-0.534759,-0.73702574,-0.013612613,0.107545845,0.22839004,-0.30599922,0.10590935,-0.30096,0.54877037,-0.112092525,-0.23579018,0.39726162,-0.23404169,-0.03552848,0.29393217,1.8533884,-1.227673,0.7867008,0.27439067,0.29340497,-0.31479016,0.23482335,0.07532308,0.1654288
SUPIR:ava_images___864250,SUPIR,ava_images___864250.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/ava_images___864250.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___864250.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___864250.png,train,-2.82378,-1.9754891,-0.5113826,1.5045687,-0.16485174,2.3697994,-0.6944384,-0.23538433,-1.445774,-2.6189682,-0.16199282,3.3996422,-1.051521,-2.9668314,-2.1023529,1.2718067,-3.880004,-1.3859742,-3.9367888,-1.703526,-0.2883517,0.18791622,-0.041852593,-2.5220485,2.5889633,2.8474925,1.727721,-0.06478384,-0.25975376,-0.15725821,0.10557334,0.028827876,0.005440034,-0.24507111,-0.49722713,0.03105253,-0.09000772,-0.05060816,-0.5855631,0.2842027,-0.15105103,-0.13393743,-0.18673107,-0.507851,-0.16390614,0.12360656,0.6122179,0.5598893,-0.5996621,-0.38671166,-0.056945235,-0.5840313,-0.95692176,-1.5890807,-0.91810906,0.5016266,0.449453,0.29278213,0.60587597,-1.0015434,-0.11381638,-0.09197302,-1.0571117,1.5461134,-0.0033718646,0.5248009,-0.03656143,-0.5723154,0.84884816,-0.014636349,0.021051466,0.02402433,0.09357686,0.17060137,-0.07991918
SUPIR:ava_images___865616,SUPIR,ava_images___865616.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/ava_images___865616.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___865616.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___865616.png,train,-1.1876956,1.9750919,-2.393813,2.7968805,-0.6259171,-1.8623376,-2.4174473,-0.9489118,0.29272282,7.420313,-3.9863286,1.9443076,1.3309383,1.5703022,-1.2929243,2.9312603,0.47967786,-4.2175574,-0.17795287,1.2964796,1.1276953,-0.63034225,-0.17078185,-0.5190822,0.22016853,0.0037325919,-0.3622861,-0.34998435,-0.24710912,-0.20510948,-0.09190141,-0.23868403,-0.07092654,-0.037996173,-0.19429623,0.07457495,-0.024179146,-0.22289449,-0.16293111,0.038063437,0.054839313,-0.05169771,-0.14664271,-0.046996266,0.04725033,0.18608218,-0.17865042,-0.115465894,0.019567296,-0.01993958,-0.02538976,0.09375045,-0.20278697,-0.1792971,0.17090528,0.04923573,-0.11512683,0.18977654,0.066107005,0.07407187,0.024254113,-0.1391306,0.054737218,0.16669905,0.034608155,0.035646006,0.27549464,0.28925216,-0.09530565,-0.5081059,-0.26333356,-0.5555741,0.8015983,-0.6353429,-1.5553236
SUPIR:ava_images___953752,SUPIR,ava_images___953752.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/ava_images___953752.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___953752.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___953752.png,train,0.888099,0.004526615,0.22205922,0.49845034,0.24340251,-2.732272,-0.6807546,-1.1820406,0.77990204,-0.127947,0.073495835,-1.9325197,-2.1619813,-0.3882418,-0.87043774,-0.59556675,-1.5232574,0.34457502,0.11802399,0.114617005,-0.34390622,-2.998497,-0.26618356,3.2501879,-3.053952,4.795086,-0.36677462,-2.4750278,-1.7571161,-0.22403258,-0.09066202,-0.15618446,-0.1528345,0.19048697,0.07265656,0.15680695,0.13501492,0.03185005,0.0025392622,0.121954665,0.14631069,0.0030595213,0.11044922,0.06714176,-0.096188,0.1786732,0.07119271,-0.038414374,0.0500469,0.07276797,0.019865155,0.020576216,0.039984956,-0.087522134,-0.030888677,0.025325745,0.0149067035,0.01875797,0.063269705,0.070321605,-0.09316203,-0.08329944,-0.037113465,0.12762187,0.042654485,-0.044855535,-0.016227365,0.12163043,0.07766473,-0.02155362,-0.052073717,-0.019863041,0.044362694,0.024120688,0.0014983863
SUPIR:blur_dataset___out_of_focus0685,SUPIR,blur_dataset___out_of_focus0685.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/blur_dataset___out_of_focus0685.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/blur_dataset___out_of_focus0685.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/blur_dataset___out_of_focus0685.png,train,-1.8647412,-0.88478816,2.814567,-3.5051148,-0.61564696,0.12521648,0.20985934,-0.94403124,0.3962137,-2.838612,-0.04682505,-1.3177772,0.7087788,6.3445625,-3.2434893,0.34035856,0.30986643,-2.0256383,-3.0523582,-2.4312527,1.6168616,0.53960365,2.3480084,2.0216491,-0.9410244,-1.6647848,0.9251745,-0.45028162,-0.11970335,-0.43482947,-0.123670295,-0.31677434,-0.44508964,-0.2970982,-0.76651025,-0.24098937,0.0965243,0.32089216,-1.1618947,0.46792996,-1.1224728,0.617663,1.0221071,-0.39746928,-0.75159913,-0.4686163,0.13563651,-0.78451467,-0.7679135,1.0932196,2.5885599,-0.088815644,-0.3187998,0.85979617,-0.26379478,0.2903902,-0.6610543,0.77412677,0.17213824,-0.5797713,-0.85452783,0.03669192,0.48496923,0.13479057,-0.008026004,0.14088741,0.056644604,0.2069143,-0.05316484,0.11449614,0.06710951,0.055316977,0.015177274,0.06650128,-0.006193012
SUPIR:voc_emotic_ava___EMOTIC__COCO_train2014_000000244530,SUPIR,voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,train,-5.1430774,7.88004,-0.7997365,3.3778162,0.2709007,0.9478595,6.679354,3.1936116,-4.086741,0.9032447,3.4161413,-1.222791,-1.2664962,-0.98247415,-3.6540906,0.1999276,2.2398,-0.18829575,0.3049467,0.9777035,-0.1991334,0.6154211,-0.01795876,0.33224818,-0.52030754,-0.16902158,-0.011129588,0.013338983,-0.19761664,0.30617228,-0.28261548,-0.1410451,0.011327304,-0.020138323,-0.21016146,0.097553045,0.5932349,-0.08589885,0.0687255,0.1126038,-0.22103077,-0.2706005,0.04888367,0.13016368,0.053955004,0.22016895,0.4692775,0.09855844,0.034390382,-0.07020386,1.1060328,0.29526877,0.50004387,0.31484705,-0.43972042,0.42348322,1.0378388,-0.7858837,-0.22474387,0.56531304,-0.19556108,2.3093765,-1.1623018,-0.4023828,-0.7316297,-0.46661657,0.14603697,-0.14845955,0.4650054,-0.11192857,-0.58339906,0.0029099882,-0.034063846,0.01474452,-0.14555827
SUPIR:voc_emotic_ava___EMOTIC__COCO_train2014_000000247190,SUPIR,voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,train,1.0435405,-1.582964,-0.86361897,1.9445503,-1.3859624,-3.2164626,-1.190151,-1.0419896,-0.8487996,-0.076144025,1.1432996,-0.6233646,-0.85426295,0.41149643,-0.6878902,-0.46732017,-0.023082167,1.2358614,1.2363013,0.4536965,-1.5536461,-0.87234646,3.132091,-0.7471901,2.159208,-1.3366878,-0.71057767,-1.2130413,-0.76848584,-0.03199017,3.9108026,-0.549821,0.2698859,0.16530353,-0.06963949,-0.25022268,0.16034225,-0.27176467,0.1721185,-0.045737997,-0.06903878,0.17223303,-0.018338464,-0.10704121,-0.101582624,0.10507314,-0.0034149885,0.015988007,-0.09079289,-0.04605954,0.0051523447,0.085318916,-0.0781758,0.07136373,-0.08345285,0.04719919,-0.26643193,-0.14916864,0.12370777,0.27368557,0.04842688,0.083617575,-0.14302313,0.059089247,-0.09944108,-0.0020237118,-0.06285937,0.008837044,0.042683125,0.08248839,-0.00020122528,-0.013036888,0.040324382,-0.08571802,-0.13047506
SUPIR:voc_emotic_ava___EMOTIC__COCO_val2014_000000020598,SUPIR,voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,train,-4.9715123,1.863343,-3.199346,4.898565,-7.662617,3.9999526,0.5514736,3.726038,3.8930347,-1.8094088,-3.582429,-2.280391,-1.1086959,1.6481162,2.718437,-1.2811197,-1.3392643,0.86967164,-0.53724605,0.5565027,-1.2386043,-0.703128,0.5521437,-0.523924,-0.3361478,-0.4381369,0.6437188,-0.077992946,0.29888064,0.22952875,0.04611291,-0.86151683,-0.058998518,0.25449246,-0.20325617,-0.19745249,-0.43186444,0.7488372,-0.1799187,1.4055916,-0.38583076,-0.84212494,-0.15086836,-0.7639833,0.49522597,-0.2646436,2.446851,-2.2688136,0.37246445,-1.1380125,-0.6265168,-1.033991,0.40560943,0.85416466,-0.057880566,0.36732715,0.051282614,-0.13355516,-0.078035384,0.06272061,0.1404582,-0.32391965,0.038933687,-0.056617226,-0.013870031,0.17261586,-0.030256048,-0.0059027076,-0.14589763,0.047864337,-0.1878928,0.1765728,0.00837894,-0.09785317,-0.08279972
SUPIR:voc_emotic_ava___JPEGImages__2008_003883,SUPIR,voc_emotic_ava___JPEGImages__2008_003883.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/voc_emotic_ava___JPEGImages__2008_003883.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/voc_emotic_ava___JPEGImages__2008_003883.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/voc_emotic_ava___JPEGImages__2008_003883.png,test,-3.5637784,3.537579,-1.0810691,0.35423183,-0.40957478,0.040194273,2.605267,0.35227445,-1.4372945,-1.0537431,0.5852945,0.0371508,1.1620214,0.38743323,1.9131733,0.38194326,-0.24910617,0.1438157,-0.2475041,0.24556178,0.79396164,0.10647377,0.051265895,-0.4200808,0.10276991,0.24625148,0.116062045,-0.064509064,0.53980064,-0.92472035,-0.7624686,-0.05004075,1.2236216,-0.33385646,0.34281528,-0.10807675,-0.14754644,-0.07438721,1.1618372,-0.15302871,0.77462,1.3963717,1.6050328,0.21363913,0.07564424,0.9595964,0.54983383,-0.7963149,-0.092007905,0.33584815,-0.23805037,-0.24000798,-0.06566797,-0.58381575,-0.13257256,0.072953045,-0.928165,-0.041186795,-0.53856826,-0.9265295,0.5205082,-0.0031320155,0.18994777,-0.57693225,-0.041128784,0.44701746,0.27834493,0.7498393,-0.10658437,-0.16698809,0.091611505,-0.086189784,0.61068255,0.05126825,0.028358504
SUPIR:voc_emotic_ava___VOC2012__2010_004399,SUPIR,voc_emotic_ava___VOC2012__2010_004399.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/voc_emotic_ava___VOC2012__2010_004399.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/voc_emotic_ava___VOC2012__2010_004399.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/voc_emotic_ava___VOC2012__2010_004399.png,train,0.3463773,-2.1740127,-0.4790168,2.4374833,-1.0724341,-2.4402118,-0.9508131,-0.81484115,-0.7259401,0.3253476,0.7588744,-0.83974177,-1.6181569,0.31830198,0.50157607,-1.581288,0.2363658,2.581667,-1.3464589,2.0614858,6.4841084,2.0561614,-1.657835,-1.3841171,0.08449924,0.11287996,0.62337357,-1.5811636,0.3688628,-0.25405765,0.07919831,0.43462452,-0.064082034,-0.60120237,-0.43471247,-0.30543202,-1.0470517,0.1596842,0.69500625,0.21389024,0.22141388,-0.71151185,-0.27481738,-0.220146,-0.29251605,0.18346368,0.21893808,-0.12891269,0.043845013,0.12772697,0.25927562,0.25926864,-0.06973149,0.078395605,-0.21005738,0.19654804,-0.03288422,-0.10279688,-0.28513396,0.09786455,0.22712353,0.17404911,-0.11040052,0.011227507,-0.36651078,0.18366289,0.0069500357,0.7325474,-0.009585738,-1.1155615,0.81422883,-0.81017166,1.4736934,0.17950518,0.944127
SUPIR:voc_emotic_ava___VOC2012__2012_004043,SUPIR,voc_emotic_ava___VOC2012__2012_004043.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/SUPIR/voc_emotic_ava___VOC2012__2012_004043.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/voc_emotic_ava___VOC2012__2012_004043.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/voc_emotic_ava___VOC2012__2012_004043.png,train,-0.8752707,0.6280477,-3.548727,2.369889,-3.7164433,-0.95082176,-5.5055866,-1.9644117,1.5424287,0.30867356,7.1062913,1.2987454,3.0152607,-0.4605256,1.0689893,-0.69301826,2.9196482,-0.7837212,-1.7990184,-1.6694055,-1.935505,0.9458674,-1.2400231,1.0039797,-0.2763927,0.36137533,0.008442201,0.5726828,-0.07197261,0.17421235,0.08596952,-0.66249454,-0.28167775,-0.040602803,-0.67474085,0.61365724,-0.13194446,-0.25259396,0.30099726,1.0062029,0.9376536,-1.053264,0.4325504,1.5071398,-0.5523501,-1.7437253,-0.20824374,0.08252676,0.24680895,-0.28920466,-0.09070915,-0.44116783,0.08211933,-0.12830932,-0.60898614,-0.5671152,-0.70909244,-0.13147062,0.25203887,-1.3857198,1.1712224,1.1359224,0.9535347,-0.34417933,0.037929475,0.14744243,-0.021488294,-0.034078777,0.2586134,0.0478961,0.042827606,-0.11783958,0.008136274,0.0036533773,-0.09934676
RealESRGAN:1024x768___4962875195,RealESRGAN,1024x768___4962875195.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/1024x768___4962875195.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/1024x768___4962875195.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/1024x768___4962875195.png,train,-0.5997368,1.3888936,1.033033,0.4012918,1.1932936,-4.076561,2.8434565,1.242571,-4.7673426,-1.9391111,1.4577585,-0.99216586,1.4994812,1.9120214,6.696788,1.1794211,-2.6487575,-3.0850058,0.27708974,-0.24254918,0.07099745,0.21600121,-0.6892897,-0.19724259,0.1674174,-0.28464416,-0.24027032,-0.25435543,-0.59494907,-0.10255337,-0.11301102,0.053642362,0.020358883,0.108804226,-0.08655138,0.029524744,-0.029684722,0.0015074573,-0.016614497,-0.13578665,0.0142557025,-0.19873835,0.025119215,-0.02066487,-0.0034452006,-0.1968247,0.072842,0.17900257,0.009672977,-0.20078796,-0.045746803,-0.040376246,0.018081501,0.0018589981,0.03323272,0.041747063,-0.0050413683,0.058629543,-0.18342921,0.019917056,0.16992094,-0.10966371,0.014283359,-0.05218267,0.047888994,0.056402832,-0.10664372,0.03161496,0.117512226,0.11771551,0.12048641,0.17271382,0.03451237,-0.02123478,0.092674375
RealESRGAN:ava_images___101816,RealESRGAN,ava_images___101816.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___101816.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___101816.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___101816.png,train,1.5322392,-1.5544815,-0.86668575,1.0786281,-1.5129632,-3.3365393,-0.73426133,-1.2165797,-0.8599819,-0.55260813,0.6214417,0.15774262,-0.8595148,-0.07591094,-1.1519798,-0.14667788,0.10127285,1.2857203,1.3122733,0.3527005,-1.0744184,-1.3565418,3.6798248,-1.134916,2.6311102,-1.3757967,-1.0902138,-1.2710028,-0.99532634,-0.5264021,-5.316636,1.1044319,-0.17358547,0.13266969,-0.03413047,0.46890867,0.3095676,0.58098084,-0.47725838,0.06368989,0.01884073,0.19419284,0.1126057,-0.42958087,-0.107540816,-0.13829619,-0.21676885,-0.12053323,0.23944587,-0.2061612,-0.5416352,0.12156544,-0.2900468,0.46066663,-0.60563076,-0.25385162,-1.7859154,-0.58814275,1.37198,1.1704614,0.08479315,0.42445886,-0.27870288,0.4125545,-0.23364773,-0.037525356,-0.21767183,-0.17667061,-0.060330987,0.18268588,0.23008023,-0.04479945,0.056987733,0.05833148,-0.041561216
RealESRGAN:ava_images___158174,RealESRGAN,ava_images___158174.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___158174.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___158174.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___158174.png,train,-4.385617,0.83151436,5.087784,-4.7523565,-1.1393129,3.159702,-3.1659367,2.9424584,-0.0031388998,4.162332,3.569879,3.604067,-2.7607372,1.5837375,1.1003634,3.0770319,-3.2464027,2.6581051,2.098539,0.031413313,0.25643548,0.08347823,0.2685544,-0.013779193,-0.45748514,0.21866274,-0.37666434,-0.07915035,0.030304193,0.13327777,-0.2094702,0.38369513,0.2817456,0.24696285,0.8625061,-0.15904762,0.08984393,-0.51469404,0.89529693,-0.4123944,-1.1459622,1.3292507,-0.31499702,0.12513535,-0.74216723,-0.8293814,1.6121627,0.6638518,0.8111939,-0.43552232,0.30019504,0.51081187,-0.24476455,-0.21709697,-1.165643,-0.31168637,-0.012082387,0.5521775,0.6887722,-0.2512313,0.03282009,-0.34171063,-0.65734375,-1.6390358,0.61354035,0.13031477,0.19457312,0.035690904,-0.2375688,-0.1791414,0.16809355,0.108437024,0.11540733,0.033172917,-0.036996067
RealESRGAN:ava_images___18037,RealESRGAN,ava_images___18037.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___18037.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___18037.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___18037.png,train,9.449142,2.4944715,4.401288,3.140308,-0.21490808,3.3881629,-1.1163146,0.3189275,0.12081784,-0.24942233,-0.61403275,0.25307846,0.605565,-0.6644328,0.48143807,-0.30712542,0.12595236,-1.3543636,0.7066379,0.6070493,-0.7352898,5.017538,2.924307,-0.6686512,-1.8312858,1.4781898,-0.40860355,-0.38872468,-0.12325448,-0.22669089,-0.09542124,0.02683933,-0.040040366,0.061699808,0.27133733,0.37848336,0.094420105,0.1136111,0.012430638,-0.13352737,-0.06638132,-0.0424925,0.078606986,-0.03346789,-0.06968073,-0.08937866,0.10796137,0.08127935,-0.045853067,-0.0768562,-0.042045593,0.1349427,-0.10691549,0.11835632,0.05030462,0.17537633,-0.051887807,0.37441742,-0.20390257,0.32031065,0.3788652,-0.011119902,-0.13562214,0.23658697,-0.014165938,0.031364486,0.15483247,0.18457752,-0.15846813,-0.08815836,0.05803469,0.249863,-0.07857196,0.37646294,0.1133032
RealESRGAN:ava_images___217590,RealESRGAN,ava_images___217590.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___217590.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___217590.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___217590.png,test,4.3137355,0.6488464,2.0387354,2.0883644,-0.18308158,0.52033234,-0.56455797,0.64305377,-0.4675178,0.045447886,-0.20050475,-0.06148666,0.21669775,-0.1039426,-0.46791154,0.011246506,0.15013939,-0.15340176,0.11201836,0.38598433,-0.305884,0.7063428,0.5638064,-0.25813732,-0.6020905,0.36915457,-0.079754055,0.021089733,0.17386794,0.238187,-0.25290263,0.34945786,0.36872616,-0.3613098,-0.0015118122,0.10463196,0.08851501,0.1702581,-0.299986,-0.06403528,-0.16503939,-0.2322485,-0.25448322,-0.30537173,0.025884181,0.031012923,0.15791352,-0.20682517,-0.16912405,-0.055196635,0.048519984,0.18287027,0.083489075,-0.035642892,-0.078160286,-0.02472347,-0.15541953,-0.44383493,0.14614877,0.021774039,-0.22764951,-0.29758686,0.3848916,0.13813679,-0.16633567,-0.14292389,-0.112690166,-0.35066167,-0.14304164,0.045558754,0.028450012,-0.415953,0.057436675,-0.38828617,0.21634828
RealESRGAN:ava_images___251530,RealESRGAN,ava_images___251530.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___251530.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___251530.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___251530.png,train,8.154414,2.7983813,-8.152114,-5.9196525,-0.14224313,1.6844957,-2.6793585,4.4481473,-3.4243062,-0.11212509,-0.89583457,-0.8836974,-0.3260118,0.22116897,-0.94288564,-1.029771,-0.37226135,0.3464278,-0.5551467,-0.2962669,0.32842055,-0.33431673,-0.17873618,0.14283782,0.11798489,0.2826097,-0.902186,0.41316897,0.16973656,-0.0600003,-0.052283123,0.14866523,1.1543181,1.2221264,-0.82200044,-0.89215165,0.31593093,0.3244753,0.5059497,-0.6405849,0.07779309,-0.32653785,0.021457553,-1.4963684,-1.9835556,-0.98129344,-1.1369517,0.8656482,0.58726114,-0.27673364,-0.66156226,-1.7254136,-0.7199831,1.6022217,0.098573595,0.4384197,0.7440296,-0.08180076,-0.08889867,-0.29090726,-0.32648385,0.027047023,-0.14076412,-0.081810474,0.05555001,-0.08301976,-0.026990637,-0.08119491,-0.10749364,-0.053927775,0.00019747019,0.087427475,0.16559629,0.29682463,-0.14242958
RealESRGAN:ava_images___253900,RealESRGAN,ava_images___253900.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___253900.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___253900.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___253900.png,train,0.6094954,7.555235,1.3189033,-1.5889254,3.893027,1.6232789,-2.0365992,-3.366931,4.846009,-0.75223184,1.6021104,-3.425658,-2.9381132,-3.0284057,0.51843274,-0.057301812,-2.683197,-2.5323627,-0.2077813,0.35066146,1.0109687,-0.5546247,-0.42325667,-0.35965344,1.1143734,-2.4117513,-0.5352246,0.91770965,0.39218184,0.15610227,0.1580274,0.5004827,0.22834477,0.9059688,-0.37684458,0.36562854,1.2560338,2.5440316,2.9096236,-0.39709628,-0.6077789,-0.43268883,2.227161,0.8511987,-0.38231337,0.7967047,-0.08641617,-0.71160764,-0.29308593,0.05612009,-0.15395841,0.35145783,-0.088112935,-0.37086233,-0.061873972,0.20174488,0.015422122,-0.17900553,0.26164582,-0.27600202,-0.19419062,-0.25199425,0.0033807382,0.12117645,-0.15340427,0.07902753,-0.032653317,-0.04656768,0.029441416,0.045589093,-0.006057322,-0.060119182,0.045099244,-0.11923911,-0.0543473
RealESRGAN:ava_images___273810,RealESRGAN,ava_images___273810.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___273810.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___273810.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___273810.png,train,-2.658764,-3.2299109,4.44525,-3.2803543,-1.8063608,0.07818365,-1.231591,3.0858603,-1.7546704,1.1547347,-1.4195204,1.4995921,-2.9801986,-4.359996,1.8799337,-3.5133395,3.880147,-2.861642,-0.7334197,-1.520816,0.45244524,-1.1119969,0.5486243,0.1385414,-0.6537821,-1.1989199,0.017960511,-0.48580486,-0.11398941,-0.35616517,-0.118176594,-0.26265168,0.16438979,0.32294607,0.3307103,-0.008341044,0.44254914,0.22271593,-0.20818096,0.016469195,0.3134526,0.04271339,-0.13646245,0.26020956,-0.23955455,-0.14552073,0.40383816,0.02842836,-1.0354965,-0.10741619,-0.7247825,-0.019240215,-0.8560551,-0.6283302,-0.47956946,0.55666983,0.8263702,0.9947568,-0.18544498,1.397668,-0.612169,1.1475796,1.4451535,-0.23270766,0.04884231,1.282237,-0.16714483,-0.0061431527,-0.47822297,0.15705314,0.30568904,-0.018954698,-0.02673666,-0.10153957,0.008822665
